"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geodata_center";"geoarea";
"4074";"«Стадион Крылья Советов», проспект Будённого (4074)";"37.72481351";"55.77366792";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"Стадион Крылья Советов";"";"да";"ГУП «Мосгортранс»";"активна";"1015647440";"{""coordinates"":[37.72481351,55.77366792],""type"":""Point""}";"";
"4657";"«8-я ул. Соколиной Горы», проспект Будённого (4657)";"37.73006955";"55.76785601";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"8-я ул. Соколиной Горы";"";"нет";"";"активна";"1015647441";"{""coordinates"":[37.73006955,55.76785601],""type"":""Point""}";"";
"4658";"«Кирпичная ул.», проспект Будённого (4658)";"37.72152178";"55.77766177";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"Кирпичная ул.";"";"да";"ГУП «Мосгортранс»";"активна";"1015647442";"{""coordinates"":[37.72152178,55.77766177],""type"":""Point""}";"";
"4660";"«8-я ул. Соколиной Горы», проспект Будённого (4660)";"37.73029768";"55.76788864";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"8-я ул. Соколиной Горы";"";"нет";"";"активна";"1015647444";"{""coordinates"":[37.73029768,55.76788864],""type"":""Point""}";"";
"4661";"«5-я ул. Соколиной Горы», проспект Будённого (4661)";"37.7340884";"55.76319589";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"5-я ул. Соколиной Горы";"";"да";"ГУП «Мосгортранс»";"активна";"1015647445";"{""coordinates"":[37.7340884,55.76319589],""type"":""Point""}";"";
"6048";"«МЦК Угрешская», Угрешская улица (6048)";"37.69451822";"55.71561084";"Угрешская улица";"Юго-Восточный административный округ";"район Печатники";"Тм43";"МЦК Угрешская";"";"да";"ГУП «Мосгортранс»";"активна";"1015647447";"{""coordinates"":[37.69451822,55.71561084],""type"":""Point""}";"";
"6058";"«Южнопортовая ул.», Угрешская улица (6058)";"37.68317803";"55.71182079";"Угрешская улица";"Юго-Восточный административный округ";"район Печатники";"Тм43";"Южнопортовая ул.";"";"да";"ГУП «Мосгортранс»";"активна";"1015647448";"{""coordinates"":[37.68317803,55.71182079],""type"":""Point""}";"";
"6059";"«Городской сборный пункт», Угрешская улица (6059)";"37.68819167";"55.71324779";"Угрешская улица";"Юго-Восточный административный округ";"район Печатники";"Тм43";"Городской сборный пункт";"";"нет";"";"активна";"1015647449";"{""coordinates"":[37.68819167,55.71324779],""type"":""Point""}";"";
"7143";"«3-я ул. Соколиной Горы», проспект Будённого (7143)";"37.73727941";"55.76046955";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"3-я ул. Соколиной Горы";"";"нет";"";"активна";"1015647450";"{""coordinates"":[37.73727941,55.76046955],""type"":""Point""}";"";
"8594";"«Угрешский переезд», Угрешская улица (8594)";"37.69160507";"55.71433856";"Угрешская улица";"Юго-Восточный административный округ";"район Печатники";"Тм43";"Угрешский переезд";"";"да";"ГУП «Мосгортранс»";"активна";"1015647451";"{""coordinates"":[37.69160507,55.71433856],""type"":""Point""}";"";
"10406";"«Просп. Буденного, 24», проспект Будённого (10406)";"37.73224405";"55.76523469";"проспект Будённого";"Восточный административный округ";"район Соколиная Гора";"Тм12; Тм36; Тм46";"Просп. Буденного, 24";"";"нет";"";"активна";"1015647452";"{""coordinates"":[37.73224405,55.76523469],""type"":""Point""}";"";
